"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Party5","EducationLevel4","Income5","Income6"
3118,1988,"Male","$25,001 - $50,000","Married (no kids)","Bachelor's Degree","Libertarian","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","No","No","Idealist","Yes","No","Hot headed","Standard hours","No","Happy","No","Yes","Yes","No","A.M.","Yes","End","Yes","Yes","Circumstances","Yes","No","Yes","No","No","TMI","No","No","Talk","People","Yes","No","Yes","Yes","No","Supportive","Yes","PC","Yes","Risk-friendly","No","Umm...","No","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Rent","Optimist","Dad","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",98,"FALSE","FALSE","FALSE","FALSE"
3127,1997,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","Democrat","Yes","No","Yes","No","No","No","Public","No","No","No","Yes","No","No","No","Science","Study first","Yes","No","No","No","Receiving","No","Yes","Idealist","No","No","Hot headed","Standard hours","No","Happy","Yes","No","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","Yes","No","Demanding","Yes","Mac","Yes","Cautious","No","Yes!","Yes","Space","Yes","Online","No","Yes","Yes","Yes","Yay people!","No","No","Yes","No","No","Yes","No","No","Yes","No","No","No","Rent","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Only-child","Yes","No","No",98,"FALSE","FALSE","TRUE","FALSE"
3129,1984,"Male","over $150,000","Domestic Partners (w/kids)","High School Diploma","Democrat","Yes","No","No","Yes","No","No","Public","Yes","Yes","No","Yes","No","No","Yes","Art","Study first","No","No","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Odd hours","No","Right","Yes","No","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","No","No","Mysterious","Yes","No","Tunes","People","No","No","Yes","No","No","Demanding","Yes","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","No","No","No","Grrr people","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Rent","Optimist","Dad","No","No","No","Yes","Nope","No","No","No","Yes","Yes","No","Yes","Yes","No","No",82,"FALSE","FALSE","FALSE","TRUE"
3131,1972,"Female","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Republican","No","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Odd hours","Yes","Happy","No","Yes","No","Yes","P.M.","Yes","Start","Yes","Yes","Me","Yes","No","Yes","No","No","TMI","Yes","No","Talk","People","Yes","Yes","Yes","No","Yes","Demanding","No","Mac","No","Cautious","No","Umm...","No","Space","No","In-person","Yes","No","No","Yes","Grrr people","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",96,"TRUE","FALSE","TRUE","FALSE"
3134,1996,"Female","$100,001 - $150,000","Single (no kids)","High School Diploma","Democrat","No","No","Yes","No","No","Yes","Public","Yes","Yes","No","No","No","No","Yes","Art","Study first","Yes","Yes","Yes","Yes","Receiving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","No","No","Yes","A.M.","Yes","Start","Yes","No","Me","No","No","No","No","No","TMI","No","Yes","Tunes","People","No","No","No","Yes","Yes","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Own","Optimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",43,"FALSE","FALSE","TRUE","FALSE"
3136,1944,"Female","$50,000 - $74,999","Married (no kids)","Master's Degree","Republican","No","No","No","No","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Art","Study first","No","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","Yes","Yes","Cool headed","Odd hours","Yes","Happy","Yes","No","Yes","No","A.M.","Yes","Start","Yes","Yes","Me","Yes","No","Yes","Yes","Yes","TMI","No","No","Talk","People","Yes","No","No","No","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","No","Yes","No","No","No","No","Yes","Own","Optimist","Dad","No","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No",79,"TRUE","FALSE","FALSE","FALSE"
3139,1953,"Male","$100,001 - $150,000","Married (w/kids)","Doctoral Degree","Republican","No","No","No","No","No","Yes","Private","No","Yes","No","No","No","Yes","Yes","Science","Try first","Yes","No","No","Yes","Giving","Yes","No","Pragmatist","Yes","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Me","No","Yes","No","No","Yes","TMI","No","No","Talk","Technology","No","Yes","Yes","Yes","No","Demanding","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Own","Pessimist","Dad","Yes","Yes","No","Yes","Nope","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes",101,"TRUE","FALSE","TRUE","FALSE"
3142,1998,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","Republican","Yes","Yes","No","Yes","Yes","Yes","Public","No","No","No","Yes","Yes","Yes","Yes","Art","Study first","No","Yes","Yes","No","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","No","PC","No","Risk-friendly","No","Umm...","Yes","Space","No","In-person","No","No","No","No","Grrr people","No","No","Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","Own","Optimist","Dad","No","No","No","No","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",99,"TRUE","FALSE","TRUE","FALSE"
3147,1968,"Male","over $150,000","Married (w/kids)","Master's Degree","Other","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","Yes","Me","Yes","No","No","Yes","No","TMI","Yes","Yes","Talk","People","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Own","Pessimist","Dad","Yes","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",101,"FALSE","FALSE","FALSE","TRUE"
3154,1997,"Male","under $25,000","Single (no kids)","Current K-12","Independent","Yes","Yes","No","Yes","No","No","Private","No","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","No","Yes","Yes","Yes","Receiving","Yes","Yes","Pragmatist","No","No","Hot headed","Odd hours","Yes","Right","Yes","No","No","Yes","P.M.","Yes","Start","Yes","Yes","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","Yes","Yes","Tunes","Technology","Yes","No","Yes","No","No","Supportive","No","PC","No","Cautious","Yes","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Nope","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",101,"FALSE","FALSE","FALSE","FALSE"
3156,1980,"Male","$50,000 - $74,999","Domestic Partners (w/kids)","Current Undergraduate","Democrat","Yes","Yes","No","Yes","Yes","No","Public","No","No","No","Yes","No","No","No","Art","Study first","No","Yes","Yes","No","Giving","Yes","Yes","Idealist","Yes","No","Hot headed","Odd hours","No","Happy","No","No","No","No","P.M.","Yes","End","Yes","No","Me","No","Yes","Yes","Yes","No","TMI","No","No","Tunes","People","No","No","Yes","Yes","Yes","Supportive","No","Mac","Yes","Risk-friendly","Yes","Umm...","No","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","No","No","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","Rent","Optimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","Yes",86,"FALSE","FALSE","FALSE","FALSE"
3159,2001,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Democrat","No","No","No","No","No","No","Public","No","No","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","Yes","No","No","Receiving","No","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","No","No","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","Yes","TMI","No","No","Talk","People","No","Yes","Yes","Yes","Yes","Supportive","No","PC","No","Risk-friendly","Yes","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","No","No","No","No","No","Yes","No","No","No","Own","Optimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",100,"FALSE","FALSE","FALSE","FALSE"
3163,1953,"Male","$100,001 - $150,000","Married (w/kids)","Associate's Degree","Republican","Yes","No","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Try first","Yes","No","Yes","Yes","Giving","No","Yes","Pragmatist","Yes","Yes","Cool headed","Standard hours","No","Happy","No","Yes","No","Yes","A.M.","Yes","End","Yes","Yes","Circumstances","No","No","Yes","No","No","TMI","Yes","Yes","Talk","Technology","Yes","No","Yes","No","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Own","Optimist","Dad","Yes","Yes","No","No","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",82,"TRUE","TRUE","TRUE","FALSE"
3166,1996,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","Independent","No","Yes","No","No","Yes","Yes","Public","No","No","No","Yes","No","No","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","No","No","Yes","P.M.","No","End","Yes","No","Circumstances","Yes","No","Yes","No","Yes","TMI","No","No","Tunes","People","No","Yes","No","No","No","Demanding","No","Mac","No","Risk-friendly","No","Umm...","No","Space","Yes","In-person","No","No","Yes","No","Yay people!","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Own","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",86,"FALSE","FALSE","TRUE","FALSE"
3172,1952,"Male","$75,000 - $100,000","Married (w/kids)","Current Undergraduate","Republican","No","No","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","No","Yes","A.M.","Yes","End","Yes","Yes","Me","Yes","Yes","No","No","Yes","Mysterious","No","No","Talk","People","No","No","Yes","Yes","No","Supportive","No","Mac","No","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","Own","Optimist","Dad","Yes","Yes","No","No","Check!","Yes","No","No","Yes","Yes","No","Only-child","No","No","No",97,"TRUE","FALSE","FALSE","FALSE"
3173,1972,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Republican","No","No","No","Yes","No","Yes","Private","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Me","No","No","No","Yes","No","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","No","No","Demanding","No","Mac","No","Risk-friendly","No","Yes!","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","Own","Optimist","Mom","No","Yes","No","Yes","Check!","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes",64,"TRUE","FALSE","FALSE","TRUE"
3178,1995,"Female","under $25,000","Single (no kids)","Current Undergraduate","Democrat","Yes","No","Yes","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","No","Pragmatist","Yes","No","Hot headed","Standard hours","No","Right","No","Yes","No","Yes","P.M.","No","Start","No","No","Circumstances","Yes","No","Yes","Yes","No","Mysterious","Yes","Yes","Tunes","People","No","Yes","Yes","No","Yes","Demanding","Yes","PC","Yes","Risk-friendly","Yes","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Rent","Pessimist","Mom","No","Yes","Yes","No","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No",32,"FALSE","FALSE","FALSE","FALSE"
3180,1973,"Female","$100,001 - $150,000","Married (w/kids)","Current Undergraduate","Democrat","No","Yes","No","No","Yes","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","No","No","No","Giving","No","No","Idealist","No","Yes","Hot headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","Yes","TMI","Yes","No","Tunes","Technology","Yes","Yes","No","No","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Only-child","Yes","No","No",100,"FALSE","FALSE","TRUE","FALSE"
3185,1979,"Female","over $150,000","Married (w/kids)","High School Diploma","Libertarian","No","Yes","No","Yes","Yes","No","Private","No","Yes","No","Yes","No","No","Yes","Art","Try first","Yes","Yes","Yes","No","Receiving","No","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","No","End","Yes","Yes","Me","No","No","Yes","Yes","No","TMI","No","Yes","Tunes","People","Yes","No","No","No","No","Demanding","No","Mac","Yes","Risk-friendly","Yes","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Only-child","No","Yes","No",100,"FALSE","FALSE","FALSE","TRUE"
3187,1958,"Male","$25,001 - $50,000","Single (no kids)","High School Diploma","Libertarian","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","No","No","No","Yes","Giving","No","No","Pragmatist","Yes","Yes","Cool headed","Odd hours","No","Right","No","Yes","No","No","P.M.","No","End","No","Yes","Circumstances","Yes","No","No","Yes","No","Mysterious","Yes","No","Tunes","People","No","No","Yes","Yes","No","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","Rent","Pessimist","Mom","Yes","Yes","No","No","Nope","Yes","No","Yes","Yes","No","No","Yes","No","No","No",89,"FALSE","FALSE","FALSE","FALSE"
3189,1993,"Female","under $25,000","Single (no kids)","Current Undergraduate","Republican","Yes","Yes","No","Yes","Yes","No","Public","Yes","Yes","Yes","Yes","No","Yes","Yes","Art","Study first","Yes","Yes","Yes","Yes","Giving","No","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","No","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","Yes","Yes","Demanding","Yes","PC","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No",39,"TRUE","FALSE","FALSE","FALSE"
3193,1955,"Male","$75,000 - $100,000","Married (w/kids)","Current K-12","Republican","No","Yes","No","No","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","No","Yes","No","No","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","No","Circumstances","No","No","No","Yes","No","Mysterious","No","No","Talk","People","Yes","Yes","Yes","Yes","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","No","Yes","No","No","No","Yes","No","Own","Pessimist","Dad","Yes","No","Yes","No","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",51,"TRUE","FALSE","FALSE","FALSE"
3194,1965,"Female","$50,000 - $74,999","Married (w/kids)","Current K-12","Republican","Yes","Yes","No","Yes","Yes","Yes","Public","Yes","No","No","No","No","No","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","Yes","Circumstances","Yes","No","Yes","No","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","No","Demanding","Yes","PC","Yes","Cautious","No","Yes!","No","Socialize","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","Own","Optimist","Mom","Yes","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No",90,"TRUE","FALSE","FALSE","FALSE"
3195,1960,"Female","$100,001 - $150,000","Married (no kids)","Bachelor's Degree","Democrat","No","No","No","Yes","No","Yes","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","No","No","No","No","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","No","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","No","Yes!","No","Space","Yes","Online","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","No",96,"FALSE","FALSE","TRUE","FALSE"
3198,1981,"Male","over $150,000","Married (w/kids)","High School Diploma","Republican","No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","Yes","No","No","Giving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","A.M.","No","Start","Yes","Yes","Me","No","No","No","No","No","Mysterious","No","Yes","Talk","People","Yes","No","Yes","No","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","No","Yes","No","Grrr people","Yes","Yes","No","Yes","No","Yes","No","No","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",101,"TRUE","FALSE","FALSE","TRUE"
